timestamp,symbol,action,decision,best_side,best_confidence,buy_confidence,sell_confidence,buy_score,sell_score,buy_base_score,sell_base_score,buy_smc_score,sell_smc_score,buy_participation_score,sell_participation_score,buy_hard_ok,sell_hard_ok,buy_level_ok,sell_level_ok,buy_level,sell_level,buy_level_source,sell_level_source,buy_smc_sweep,sell_smc_sweep,buy_smc_order_block,sell_smc_order_block,buy_smc_fvg_support,sell_smc_fvg_support,buy_smc_fvg_block,sell_smc_fvg_block,btc_trend,btc_corr,relative_strength,entry_close,trend_close,confirm_close,futures_context_available,oi_change_pct,taker_buy_sell_ratio,global_long_short_ratio,top_long_short_ratio,funding_rate,skip_reason
2026-06-21T11:49:55,CTSIUSDT,NO_SIGNAL,NONE,SELL,88.68,40.24,88.68,13.68,30.15,15,28,-1.32,2.15,0,0,False,False,True,True,0.0236,0.0254,1d_pivot,1d_pivot,,1h,4h_ob,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.13,-0.29,0.02366,0.02366,0.02383,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:49:56,LPTUSDT,NO_SIGNAL,NONE,SELL,100,28.44,100,9.67,36.0,8,34,1.67,2.0,0,0,False,False,True,True,1.742,1.829,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.65,-4.63,1.751,1.773,1.767,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:49:58,ROSEUSDT,NO_SIGNAL,NONE,SELL,86.76,47.06,86.76,16.0,29.5,13,31,3.0,-1.5,0,0,False,False,True,True,0.006371,0.006782,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.6,4.7,0.00666,0.006694,0.006686,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:49:59,IMXUSDT,NO_SIGNAL,NONE,SELL,91.76,45.62,91.76,15.51,31.2,13,31,2.51,0.2,0,0,False,False,True,True,0.1361,0.1443,1d_pivot,4h_pivot,,,1d_ob,1d_ob,1d_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.71,0.22,0.1429,0.1442,0.1446,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:00,API3USDT,NO_SIGNAL,NONE,SELL,83.82,49.38,83.82,16.79,28.5,14,30,2.79,-1.5,0,0,False,False,True,True,0.2593,0.2895,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.42,3.73,0.2639,0.2675,0.266,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:01,GMTUSDT,NO_SIGNAL,NONE,SELL,81.62,38.03,81.62,12.93,27.75,12,28,0.93,-0.25,0,0,False,False,True,True,0.00793,0.00844,4h_pivot,4h_pivot,,4h,4h_ob,,4h_bullish_fvg,,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.49,-2.95,0.00828,0.00846,0.00841,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:03,APEUSDT,NO_SIGNAL,NONE,BUY,63.24,63.24,53.71,21.5,18.26,20,19,1.5,-0.74,0,0,False,False,True,True,0.1291,0.1385,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.17,3.92,0.1346,0.1363,0.1362,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:04,WOOUSDT,NO_SIGNAL,NONE,SELL,100,25.79,100,8.77,37.47,9,35,-0.23,2.47,0,0,False,False,True,True,0.0122,0.01314,1d_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.75,-2.74,0.01278,0.01292,0.01288,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:05,OPUSDT,NO_SIGNAL,NONE,SELL,86.53,43.12,86.53,14.66,29.42,12,29,2.66,0.42,0,0,False,False,True,True,0.1001,0.1125,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.53,1.85,0.1031,0.1036,0.104,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:06,INJUSDT,SIGNAL,SELL,SELL,94.68,30.88,94.68,10.5,32.19,12,30,-1.5,2.19,0,0,False,True,True,True,4.772,5.182,1d_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.41,-2.12,5.025,5.053,5.078,False,,,,,,
2026-06-21T11:50:08,STGUSDT,NO_SIGNAL,NONE,BUY,70.59,70.59,46.85,24.0,15.93,23,15,1.0,0.93,0,0,False,False,True,False,0.1931,,1d_pivot,,4h,,4h_ob,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.13,-66.79,0.2143,0.208,0.2122,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:09,1000LUNCUSDT,NO_SIGNAL,NONE,SELL,69.35,48.09,69.35,16.35,23.58,17,23,-0.65,0.58,0,0,False,False,True,True,0.06421,0.07267,4h_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.37,-9.57,0.06797,0.06879,0.06862,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:10,LUNA2USDT,NO_SIGNAL,NONE,SELL,85.29,41.18,85.29,14,29,14,29,0,0,0,0,False,False,True,True,0.05101,0.05204,4h_pivot,4h_pivot,,,,,,,,,BEARISH,0.53,-1.34,0.05185,0.05194,0.05204,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:11,LDOUSDT,SIGNAL,SELL,SELL,87.44,50.0,87.44,17.0,29.73,14,28,3.0,1.73,0,0,False,True,True,True,0.2651,0.3,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,,BEARISH,0.63,4.11,0.2748,0.2762,0.2766,False,,,,,,
2026-06-21T11:50:13,ICPUSDT,NO_SIGNAL,NONE,SELL,100,29.41,100,10,35.7,10,34,0,1.7,0,0,False,False,True,True,2.192,2.353,1d_pivot,1d_pivot,,,,1d_ob,,,,,BEARISH,0.36,-2.5,2.257,2.301,2.275,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:14,APTUSDT,NO_SIGNAL,NONE,SELL,88.12,43.12,88.12,14.66,29.96,14,29,0.66,0.96,0,0,False,False,True,True,0.6145,0.6759,1d_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.66,0.13,0.6469,0.6455,0.6539,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:15,QNTUSDT,NO_SIGNAL,NONE,BUY,75.74,75.74,59.47,25.75,20.22,23,21,2.75,-0.78,0,0,False,False,True,True,70.88,71.17,1d_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.3,5.88,70.89,70.27,70.86,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:16,MAGICUSDT,NO_SIGNAL,NONE,SELL,94.62,51.82,94.62,17.62,32.17,15,30,2.62,2.17,0,0,False,False,True,True,0.04541,0.05013,4h_pivot,1d_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,,,BEARISH,0.7,2.31,0.04718,0.04774,0.04873,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:18,TUSDT,NO_SIGNAL,NONE,SELL,89.74,56.21,89.74,19.11,30.51,18,29,1.11,1.51,0,0,False,False,True,True,0.003546,0.00384,1d_pivot,4h_pivot,,1h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.74,-2.35,0.00371,0.003728,0.003781,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:19,MINAUSDT,NO_SIGNAL,NONE,SELL,100,32.35,100,11,36.71,11,34,0,2.71,0,0,False,False,True,True,0.04148,0.04293,4h_pivot,4h_pivot,,,,4h_ob,,1d_bearish_fvg,,,BEARISH,0.64,-1.1,0.04197,0.0422,0.04225,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:20,ASTRUSDT,SIGNAL,SELL,SELL,100,12.5,100,4.25,42.39,7,38,-2.75,4.39,0,0,False,True,True,True,0.005282,0.005813,1d_pivot,4h_pivot,,1h,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.67,-10.13,0.005352,0.005392,0.005444,False,,,,,,
2026-06-21T11:50:22,GMXUSDT,NO_SIGNAL,NONE,SELL,73.5,51.47,73.5,17.5,24.99,16,24,1.5,0.99,0,0,False,False,True,True,5.803,6.496,1d_pivot,1d_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.61,7.4,6.027,6.089,6.065,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:23,STXUSDT,NO_SIGNAL,NONE,SELL,91.38,53.26,91.38,18.11,31.07,16,30,2.11,1.07,0,0,False,False,True,True,0.18,0.1861,4h_pivot,4h_pivot,4h,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.72,1.12,0.1829,0.1836,0.1836,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:24,ACHUSDT,NO_SIGNAL,NONE,SELL,99.76,33.94,99.76,11.54,33.92,10,32,1.54,1.92,0,0,False,False,True,True,0.005084,0.005458,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.4,-7.07,0.005152,0.005189,0.00519,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:25,SSVUSDT,NO_SIGNAL,NONE,SELL,76.24,58.0,76.24,19.72,25.92,18,24,1.72,1.92,0,0,False,False,True,True,2.313,2.404,4h_pivot,4h_pivot,,,4h_ob,1d_ob,,,,,BEARISH,0.55,5.03,2.353,2.403,2.379,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:27,CKBUSDT,SIGNAL,SELL,SELL,100,27.41,100,9.32,39.03,9,35,0.32,4.03,0,0,False,True,True,True,0.001034,0.001066,4h_pivot,4h_pivot,4h,1h,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.65,-6.34,0.001053,0.001059,0.001061,False,,,,,,
2026-06-21T11:50:28,LQTYUSDT,SIGNAL,SELL,SELL,98.76,39.03,98.76,13.27,33.58,12,31,1.27,2.58,0,0,False,True,True,True,0.1976,0.2024,4h_pivot,4h_pivot,4h,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.62,-2.59,0.1986,0.2006,0.1997,False,,,,,,
2026-06-21T11:50:29,ARBUSDT,NO_SIGNAL,NONE,SELL,100,27.38,100,9.31,35.04,7,35,2.31,0.04,0,0,False,False,True,True,0.08203,0.0853,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.67,-2.03,0.08302,0.08457,0.08377,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:30,JOEUSDT,NO_SIGNAL,NONE,SELL,68.38,59.32,68.38,20.17,23.25,19,24,1.17,-0.75,0,0,False,False,True,True,0.03032,0.03343,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.53,2.62,0.03187,0.03213,0.03207,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:32,TLMUSDT,NO_SIGNAL,NONE,SELL,70.68,61.15,70.68,20.79,24.03,18,23,2.79,1.03,0,0,False,False,True,False,0.001013,,4h_pivot,,,4h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.58,1.11,0.001034,0.001085,0.00107,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:33,HFTUSDT,NO_SIGNAL,NONE,BUY,72.82,72.82,72.65,24.759999999999998,24.7,22,23,2.76,1.7,0,0,False,False,True,True,0.01024,0.01121,4h_pivot,4h_pivot,,4h,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.35,6.14,0.01099,0.01115,0.01102,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:34,XVSUSDT,NO_SIGNAL,NONE,SELL,69.12,64.21,69.12,21.83,23.5,19,25,2.83,-1.5,0,0,False,False,True,True,2.605,2.748,1d_pivot,1d_pivot,,,1d_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.56,8.52,2.718,2.709,2.717,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:35,EDUUSDT,NO_SIGNAL,NONE,SELL,81.35,58.59,81.35,19.92,27.66,18,26,1.92,1.66,0,0,False,False,True,True,0.02905,0.0304,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.3,0.59,0.02929,0.02878,0.02902,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:37,SUIUSDT,SIGNAL,SELL,SELL,100,20.59,100,7,37.47,7,35,0,2.47,0,0,False,True,True,True,0.7011,0.7618,4h_pivot,4h_pivot,,,,4h_ob,,4h_bearish_fvg,,,BEARISH,0.67,-6.89,0.7062,0.7136,0.7114,False,,,,,,
2026-06-21T11:50:38,1000PEPEUSDT,NO_SIGNAL,NONE,SELL,98.53,34.76,98.53,11.82,33.5,9,35,2.82,-1.5,0,0,False,False,True,True,0.0027889,0.0028412,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.75,-0.64,0.0028133,0.0028362,0.0028425,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:39,1000FLOKIUSDT,SIGNAL,SELL,SELL,83.82,44.12,83.82,15.0,28.5,12,30,3.0,-1.5,0,0,False,True,True,True,0.02445,0.02785,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.68,2.41,0.02567,0.02579,0.02584,False,,,,,,
2026-06-21T11:50:41,UMAUSDT,NO_SIGNAL,NONE,BUY,68.59,68.59,64.0,23.32,21.76,22,20,1.32,1.76,0,0,False,False,True,True,0.4152,0.4526,1d_pivot,1d_pivot,,1h,4h_ob,1d_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.67,5.31,0.422,0.4211,0.4224,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:42,MAVUSDT,NO_SIGNAL,NONE,SELL,86.79,48.82,86.79,16.6,29.51,15,28,1.6,1.51,0,0,False,False,True,True,0.01041,0.0108,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.53,-0.39,0.01056,0.01062,0.01063,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:43,XVGUSDT,NO_SIGNAL,NONE,SELL,76.47,58.12,76.47,19.759999999999998,26,17,26,2.76,0,0,0,False,False,True,True,0.002492,0.002783,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.5,3.81,0.002584,0.00256,0.002572,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:44,WLDUSDT,NO_SIGNAL,NONE,BUY,76.47,76.47,45.59,26.0,15.5,25,17,1.0,-1.5,0,0,False,False,True,True,0.5931,0.6315,4h_pivot,1d_pivot,,,,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.23,29.97,0.6007,0.6103,0.6066,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:46,PENDLEUSDT,NO_SIGNAL,NONE,BUY,74.0,74.0,56.65,25.16,19.26,24,20,1.16,-0.74,0,0,False,False,True,True,1.3407,1.5393,4h_pivot,1d_pivot,,,4h_ob,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.59,16.09,1.4659,1.4103,1.4556,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:47,AGLDUSDT,NO_SIGNAL,NONE,SELL,100,27.21,100,9.25,34.43,12,32,-2.75,2.43,0,0,False,False,True,True,0.1543,0.1721,4h_pivot,4h_pivot,,1h,,,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.56,-6.71,0.16,0.1615,0.1619,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:48,YGGUSDT,NO_SIGNAL,NONE,SELL,80.15,60.82,80.15,20.68,27.25,18,26,2.68,1.25,0,0,False,False,True,True,0.02509,0.02759,4h_pivot,4h_pivot,,4h,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.63,6.7,0.02653,0.027,0.02681,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:49,DODOXUSDT,NO_SIGNAL,NONE,BUY,72.65,72.65,63.24,24.7,21.5,23,21,1.7,0.5,0,0,False,False,True,True,0.01458,0.016466,1d_pivot,1d_pivot,,1h,4h_ob,,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.38,4.58,0.016176,0.016089,0.016178,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:50,BNTUSDT,NO_SIGNAL,NONE,SELL,100,28.68,100,9.75,35.04,11,31,-1.25,4.04,0,0,False,False,True,True,0.265,0.2917,1d_pivot,1d_pivot,,1h,,1d_ob,,1d_bearish_fvg,,,BEARISH,0.88,-1.09,0.2695,0.2696,0.2698,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:52,SEIUSDT,NO_SIGNAL,NONE,BUY,75.35,75.35,64.35,25.62,21.88,23,19,2.62,2.88,0,0,False,False,True,True,0.05378,0.057,4h_pivot,1d_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,4h_bearish_fvg,,,BEARISH,0.61,6.44,0.05545,0.05456,0.05607,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:53,CYBERUSDT,NO_SIGNAL,NONE,SELL,61.76,53.47,61.76,18.18,21,18,21,0.18,0,0,0,False,False,True,True,0.3516,0.3677,4h_pivot,4h_pivot,,,4h_ob,,,,1d_bearish_fvg,,BEARISH,0.71,6.98,0.3675,0.3666,0.3687,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:55,ARKUSDT,NO_SIGNAL,NONE,SELL,100,19.12,100,6.5,35.89,8,35,-1.5,0.89,0,0,False,False,True,True,0.1135,0.1233,4h_pivot,4h_pivot,,,,,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.68,-4.56,0.1153,0.1165,0.1161,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:56,BICOUSDT,NO_SIGNAL,NONE,BUY,79.41,79.41,41.18,27,14,27,14,0,0,0,0,False,False,False,False,,,,,,,,,,,,,BEARISH,0.29,179.55,0.05383,0.06273,0.064,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:57,BIGTIMEUSDT,NO_SIGNAL,NONE,SELL,95.94,43.24,95.94,14.7,32.62,13,31,1.7,1.62,0,0,False,False,True,True,0.00826,0.00873,1d_pivot,4h_pivot,,,4h_ob,4h_ob,,,,,BEARISH,0.73,-0.59,0.00871,0.00877,0.00884,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:50:58,WAXPUSDT,NO_SIGNAL,NONE,SELL,100,29.68,100,10.09,34.9,11,34,-0.91,0.9,0,0,False,False,True,True,0.004167,0.004593,4h_pivot,4h_pivot,,,,4h_ob,4h_bullish_fvg,4h_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.55,-6.15,0.004353,0.004444,0.004412,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:00,BSVUSDT,NO_SIGNAL,NONE,SELL,98.76,32.91,98.76,11.19,33.58,11,31,0.19,2.58,0,0,False,False,True,True,11.72,11.97,4h_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.62,-0.63,11.77,11.86,11.82,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:01,RIFUSDT,NO_SIGNAL,NONE,BUY,89.71,89.71,26.47,30.5,9,32,9,-1.5,0,0,0,False,False,True,False,0.08162,,4h_pivot,,,,,,,,4h_bearish_fvg,,BEARISH,0.12,7.0,0.08665,0.09104,0.09181,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:02,POLYXUSDT,NO_SIGNAL,NONE,SELL,100,27.21,100,9.25,35.0,12,31,-2.75,4.0,0,0,False,False,True,True,0.03773,0.03876,4h_pivot,4h_pivot,,1h,,4h_ob,,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.44,-1.92,0.03873,0.03888,0.03901,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:03,GASUSDT,NO_SIGNAL,NONE,SELL,100,28.91,100,9.83,34.54,12,32,-2.17,2.54,0,0,False,False,True,True,1.092,1.127,4h_pivot,4h_pivot,,1h,,,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.59,-0.42,1.115,1.124,1.121,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:04,POWRUSDT,NO_SIGNAL,NONE,SELL,100,42.26,100,14.37,36.16,14,35,0.37,1.16,0,0,False,False,True,True,0.04419,0.04964,4h_pivot,4h_pivot,4h,,,1d_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.7,-6.49,0.04581,0.04551,0.04626,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:06,CAKEUSDT,NO_SIGNAL,NONE,SELL,79.47,65.88,79.47,22.4,27.02,21,24,1.4,3.02,0,0,False,False,True,True,1.315,1.4419,1d_pivot,1d_pivot,,1h,4h_ob,1d_ob,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.71,4.75,1.3863,1.3739,1.4048,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:07,MEMEUSDT,NO_SIGNAL,NONE,SELL,85.0,25.0,85.0,8.5,28.9,10,26,-1.5,2.9,0,0,False,False,True,False,0.000532,,1d_pivot,,,,,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.47,-6.04,0.000538,0.0005477,0.0005416,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:08,TWTUSDT,NO_SIGNAL,NONE,SELL,96.68,44.91,96.68,15.27,32.87,16,30,-0.73,2.87,0,0,False,False,True,True,0.3776,0.391,1d_pivot,4h_pivot,,1h,4h_ob,,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.44,-1.16,0.3868,0.387,0.3886,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:09,ORDIUSDT,NO_SIGNAL,NONE,SELL,68.0,64.71,68.0,22.0,23.12,19,23,3.0,0.12,0,0,False,False,True,True,3.29,3.428,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,,,4h_bullish_fvg,BEARISH,0.2,-1.68,3.352,3.315,3.333,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:11,STEEMUSDT,NO_SIGNAL,NONE,SELL,89.94,47.06,89.94,16,30.58,16,29,0,1.58,0,0,False,False,True,True,0.04226,0.0448,1d_pivot,4h_pivot,,,,4h_ob,,,,,BEARISH,0.6,-3.21,0.04319,0.04323,0.04341,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:12,ILVUSDT,NO_SIGNAL,NONE,SELL,88.94,52.59,88.94,17.88,30.240000000000002,16,28,1.88,2.24,0,0,False,False,True,True,3.211,3.458,4h_pivot,4h_pivot,,,4h_ob,1d_ob,,4h_bearish_fvg,,,BEARISH,0.56,3.47,3.383,3.426,3.428,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:13,KASUSDT,SIGNAL,SELL,SELL,100,30.65,100,10.42,36.62,10,34,0.42,2.62,0,0,False,True,True,True,0.02823,0.03085,1d_pivot,4h_pivot,,,4h_ob,4h_ob,,4h_bearish_fvg,4h_bearish_fvg,,BEARISH,0.4,-5.48,0.02954,0.02977,0.0298,False,,,,,,
2026-06-21T11:51:14,BEAMXUSDT,SIGNAL,SELL,SELL,100,38.97,100,13.25,37.36,10,36,3.25,1.36,0,0,False,True,True,True,0.001428,0.001477,4h_pivot,4h_pivot,4h,,4h_ob,4h_ob,,,,,BEARISH,0.67,-1.54,0.00144,0.001469,0.001448,False,,,,,,
2026-06-21T11:51:16,1000BONKUSDT,NO_SIGNAL,NONE,SELL,73.53,58.21,73.53,19.79,25,17,25,2.79,0,0,0,False,False,True,True,0.00436,0.004857,4h_pivot,4h_pivot,,,4h_ob,,4h_bullish_fvg,,,,BEARISH,0.77,3.06,0.004571,0.004601,0.004604,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:17,PYTHUSDT,SIGNAL,SELL,SELL,100,31.18,100,10.6,36.17,10,34,0.6,2.17,0,0,False,True,True,True,0.03466,0.03742,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,,BEARISH,0.57,-3.57,0.03611,0.0364,0.03652,False,,,,,,
2026-06-21T11:51:18,SUPERUSDT,NO_SIGNAL,NONE,SELL,67.15,62.47,67.15,21.24,22.83,20,22,1.24,0.83,0,0,False,False,True,True,0.091,0.10689435707805066,4h_pivot,1d_ema50,,,4h_ob,1d_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.51,2.93,0.1001,0.097,0.0987,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:20,USTCUSDT,NO_SIGNAL,NONE,SELL,85.85,43.88,85.85,14.92,29.19,13,29,1.92,0.19,0,0,False,False,True,True,0.005643,0.006124,1d_pivot,1d_pivot,4h,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.42,-2.96,0.005865,0.005854,0.005898,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:21,ONGUSDT,NO_SIGNAL,NONE,SELL,96.53,36.76,96.53,12.5,32.82,10,32,2.5,0.82,0,0,False,False,True,True,0.0455,0.04784,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,1d_bearish_fvg,,4h_bullish_fvg,BEARISH,0.29,-2.92,0.04687,0.04722,0.04715,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:22,ETHWUSDT,NO_SIGNAL,NONE,SELL,82.18,53.88,82.18,18.32,27.94,17,27,1.32,0.94,0,0,False,False,True,True,0.2276,0.2405,4h_pivot,4h_pivot,,,4h_ob,1d_ob,4h_bullish_fvg,1d_bearish_fvg,1d_bearish_fvg,4h_bullish_fvg,BEARISH,0.5,1.68,0.2396,0.2421,0.2411,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:23,JTOUSDT,NO_SIGNAL,NONE,BUY,85.29,85.29,42.65,29,14.5,29,16,0,-1.5,0,0,False,False,True,True,0.6807,0.7663,4h_pivot,4h_pivot,,,,,,,,4h_bullish_fvg,BEARISH,0.23,26.31,0.6982,0.6672,0.7117,False,,,,,,NO_FINAL_SIGNAL
2026-06-21T11:51:24,1000SATSUSDT,NO_SIGNAL,NONE,SELL,71.18,53.44,71.18,18.17,24.2,17,24,1.17,0.2,0,0,False,False,True,True,9.31e-06,1.012e-05,4h_pivot,4h_pivot,,,4h_ob,4h_ob,4h_bullish_fvg,4h_bearish_fvg,4h_bearish_fvg,4h_bullish_fvg,BEARISH,0.44,2.07,9.9e-06,1.003e-05,1.002e-05,False,,,,,,NO_FINAL_SIGNAL
